status,file_name,timestamp,user,ip,action,event,details
Image saved,decoded_image_2317111382930021155.jpg,,,,,,
Image saved,decoded_image_3368873917894818565.jpg,,,,,,
Image saved,decoded_image_-4972463080430928531.jpg,,,,,,
,,2024-11-17T22:19:03.011989,user_544,39.150.23.121,START,,
,,2024-11-19T00:36:11.012002,user_569,139.102.117.19,STOP,,
,,2024-11-19T12:29:06.012011,user_902,205.155.28.57,,logout,"{'item_id': 4192, 'quantity': 1, 'price': 955.52}"
,,2024-11-17T20:35:35.012017,user_241,154.168.188.102,START,,
,,2024-11-18T21:08:58.012022,user_561,108.103.108.54,STOP,,
Image saved,decoded_image_-1697510571756949214.jpg,,,,,,
Image saved,decoded_image_7399718549811775027.jpg,,,,,,
,,2024-11-19T07:06:41.012038,user_736,169.199.168.79,STOP,,
,,2024-11-18T14:00:39.012041,user_825,216.165.140.4,,logout,"{'item_id': 5347, 'quantity': 2, 'price': 620.99}"
Image saved,decoded_image_6092319461488740110.jpg,,,,,,
Image saved,decoded_image_-1190824393246507936.jpg,,,,,,
Image saved,decoded_image_-8072101803431061111.jpg,,,,,,
,,2024-11-18T20:33:46.012067,user_741,239.185.69.243,STOP,,
,,2024-11-19T03:30:33.012070,user_672,177.124.106.208,ERROR,,
,,2024-11-18T17:28:13.012081,user_485,78.163.28.238,START,,
,,2024-11-17T23:06:46.012103,user_761,49.203.120.217,,login,"{'item_id': 4891, 'quantity': 4, 'price': 725.01}"
Image saved,decoded_image_4262470179639584287.jpg,,,,,,
Image saved,decoded_image_3139374195590544769.jpg,,,,,,
Image saved,decoded_image_8285285500303934351.jpg,,,,,,
,,2024-11-17T21:16:24.012127,user_415,241.89.148.255,START,,
,,2024-11-18T16:04:31.012141,user_340,120.211.26.57,,logout,"{'item_id': 7098, 'quantity': 5, 'price': 147.65}"
Image saved,decoded_image_5299613438091218308.jpg,,,,,,
,,2024-11-18T11:14:30.012158,user_644,137.67.92.192,,logout,"{'item_id': 4088, 'quantity': 5, 'price': 698.44}"
,,2024-11-19T05:40:27.012175,user_902,172.125.189.157,,login,"{'item_id': 9763, 'quantity': 1, 'price': 754.36}"
Image saved,decoded_image_-7598071813821473200.jpg,,,,,,
Image saved,decoded_image_-2720200377520794126.jpg,,,,,,
,,2024-11-19T03:01:44.012212,user_634,107.212.56.158,,purchase,"{'item_id': 3785, 'quantity': 3, 'price': 666.98}"
Image saved,decoded_image_2482066141887733332.jpg,,,,,,
,,2024-11-18T14:37:16.012252,user_922,248.146.205.160,,update,"{'item_id': 4669, 'quantity': 2, 'price': 892.36}"
Image saved,decoded_image_7464181160615772549.jpg,,,,,,
,,2024-11-19T00:12:51.012271,user_370,121.43.32.233,ERROR,,
,,2024-11-18T04:42:22.012275,user_78,154.81.82.139,,update,"{'item_id': 2799, 'quantity': 5, 'price': 624.64}"
Image saved,decoded_image_-414179754824915205.jpg,,,,,,
,,2024-11-18T07:44:47.012289,user_794,60.127.14.244,,logout,"{'item_id': 6750, 'quantity': 5, 'price': 825.3}"
Image saved,decoded_image_3290703782288281680.jpg,,,,,,
,,2024-11-18T06:17:52.012339,user_364,209.209.125.224,,purchase,"{'item_id': 4001, 'quantity': 4, 'price': 426.17}"
,,2024-11-19T00:00:11.012345,user_747,116.235.78.237,STOP,,
,,2024-11-19T05:42:52.012348,user_175,18.209.242.18,START,,
,,2024-11-18T06:32:49.012355,user_911,221.3.168.67,,logout,"{'item_id': 2526, 'quantity': 4, 'price': 11.8}"
,,2024-11-18T17:29:03.012361,user_294,23.130.62.154,,error,"{'item_id': 1392, 'quantity': 3, 'price': 343.32}"
Image saved,decoded_image_7449605680059150708.jpg,,,,,,
,,2024-11-17T23:40:13.012381,user_408,126.154.246.100,,logout,"{'item_id': 5327, 'quantity': 5, 'price': 795.74}"
,,2024-11-18T21:21:22.012386,user_402,155.120.153.249,ERROR,,
Image saved,decoded_image_-6994922318304271605.jpg,,,,,,
,,2024-11-19T09:04:27.012403,user_95,29.39.232.148,,purchase,"{'item_id': 7936, 'quantity': 2, 'price': 498.23}"
Image saved,decoded_image_-8226850449626527661.jpg,,,,,,
,,2024-11-19T15:02:17.012417,user_571,184.13.176.204,,login,"{'item_id': 6498, 'quantity': 5, 'price': 189.6}"
Image saved,decoded_image_-4705354610721452737.jpg,,,,,,
,,2024-11-18T14:08:38.012429,user_2,166.56.69.227,ERROR,,
Image saved,decoded_image_-7316225923044418154.jpg,,,,,,
,,2024-11-19T00:03:49.012448,user_131,98.92.124.94,START,,
,,2024-11-17T19:04:58.012453,user_535,103.178.8.75,,update,"{'item_id': 7555, 'quantity': 3, 'price': 445.35}"
,,2024-11-18T13:33:12.012465,user_178,103.178.86.254,STOP,,
,,2024-11-19T11:37:07.012468,user_741,73.145.228.118,STOP,,
,,2024-11-18T11:09:02.012471,user_694,68.35.209.76,START,,
,,2024-11-19T11:06:35.012474,user_946,34.134.230.153,,update,"{'item_id': 2877, 'quantity': 3, 'price': 839.25}"
,,2024-11-19T08:07:38.012485,user_398,228.12.45.83,START,,
,,2024-11-19T13:11:05.012488,user_995,167.66.75.196,ERROR,,
Image saved,decoded_image_-648064396625387955.jpg,,,,,,
,,2024-11-17T17:41:16.012521,user_323,37.138.75.96,ERROR,,
,,2024-11-18T05:52:08.012528,user_401,233.224.188.142,START,,
Image saved,decoded_image_-3931502729844168552.jpg,,,,,,
Image saved,decoded_image_-808636002745240934.jpg,,,,,,
,,2024-11-19T13:04:13.012546,user_553,89.212.91.197,,purchase,"{'item_id': 1461, 'quantity': 1, 'price': 328.5}"
Image saved,decoded_image_-341346362530840048.jpg,,,,,,
,,2024-11-18T00:09:44.012559,user_5,241.247.20.236,ERROR,,
,,2024-11-18T13:04:09.012562,user_745,233.46.142.107,,logout,"{'item_id': 2913, 'quantity': 5, 'price': 586.58}"
,,2024-11-17T19:57:48.012572,user_753,98.19.103.222,,error,"{'item_id': 1394, 'quantity': 5, 'price': 862.92}"
,,2024-11-18T10:22:18.012583,user_207,127.254.157.203,ERROR,,
Image saved,decoded_image_8851609207893839595.jpg,,,,,,
,,2024-11-19T06:00:30.012594,user_546,112.220.150.36,ERROR,,
Image saved,decoded_image_-8378380457689082062.jpg,,,,,,
Image saved,decoded_image_9096593433207370581.jpg,,,,,,
Image saved,decoded_image_-7598528996579082883.jpg,,,,,,
,,2024-11-18T17:10:35.012627,user_409,211.144.151.113,START,,
,,2024-11-18T13:06:43.012640,user_541,216.155.199.149,ERROR,,
,,2024-11-19T16:28:54.012645,user_974,177.225.179.77,STOP,,
,,2024-11-19T12:12:44.012656,user_574,69.17.211.86,,update,"{'item_id': 9798, 'quantity': 2, 'price': 587.4}"
Image saved,decoded_image_-6120642750375549089.jpg,,,,,,
,,2024-11-18T20:38:42.012683,user_645,115.7.160.39,START,,
,,2024-11-18T00:52:18.012694,user_569,153.8.202.20,ERROR,,
Image saved,decoded_image_3446768249886298233.jpg,,,,,,
,,2024-11-18T12:31:32.012711,user_949,221.57.166.238,,update,"{'item_id': 5219, 'quantity': 2, 'price': 799.69}"
,,2024-11-19T10:15:10.012724,user_817,19.190.26.239,,purchase,"{'item_id': 6726, 'quantity': 2, 'price': 710.47}"
,,2024-11-17T18:54:52.012732,user_474,227.9.90.50,,login,"{'item_id': 5301, 'quantity': 4, 'price': 994.42}"
Image saved,decoded_image_-1552151973719138434.jpg,,,,,,
,,2024-11-19T05:10:17.012748,user_174,253.204.13.30,ERROR,,
Image saved,decoded_image_6037058332708595867.jpg,,,,,,
,,2024-11-18T15:36:05.012769,user_539,105.94.97.213,STOP,,
Image saved,decoded_image_-4549775409472635410.jpg,,,,,,
,,2024-11-18T01:54:04.012781,user_309,243.227.205.160,ERROR,,
,,2024-11-18T19:08:33.012784,user_841,137.11.165.182,ERROR,,
,,2024-11-18T14:26:51.012787,user_711,78.98.160.204,,login,"{'item_id': 6297, 'quantity': 4, 'price': 813.85}"
,,2024-11-18T13:16:37.012797,user_575,122.45.128.142,,login,"{'item_id': 8028, 'quantity': 1, 'price': 871.6}"
Image saved,decoded_image_-8978692036242330046.jpg,,,,,,
,,2024-11-18T10:04:01.012819,user_259,53.40.234.106,,logout,"{'item_id': 5775, 'quantity': 1, 'price': 687.87}"
,,2024-11-19T00:20:30.012826,user_549,10.130.165.77,,update,"{'item_id': 1977, 'quantity': 1, 'price': 501.9}"
,,2024-11-19T09:24:34.012832,user_868,60.191.182.39,START,,
Image saved,decoded_image_-4808022738130740754.jpg,,,,,,
,,2024-11-19T13:57:42.012866,user_121,218.170.245.75,ERROR,,
,,2024-11-19T01:24:49.012869,user_291,158.163.75.169,ERROR,,
,,2024-11-17T18:08:50.012875,user_296,143.9.44.118,,logout,"{'item_id': 9794, 'quantity': 2, 'price': 216.09}"
,,2024-11-19T05:21:59.012881,user_990,199.129.45.255,,logout,"{'item_id': 6947, 'quantity': 1, 'price': 579.15}"
Image saved,decoded_image_831260615146171719.jpg,,,,,,
Image saved,decoded_image_524105689665883821.jpg,,,,,,
Image saved,decoded_image_5130986509289160181.jpg,,,,,,
,,2024-11-18T05:25:52.012923,user_648,195.89.215.60,,update,"{'item_id': 2755, 'quantity': 2, 'price': 350.01}"
,,2024-11-18T08:09:01.012928,user_68,247.217.78.93,,error,"{'item_id': 8235, 'quantity': 2, 'price': 157.3}"
,,2024-11-18T13:20:33.012934,user_280,108.14.104.5,,logout,"{'item_id': 2574, 'quantity': 1, 'price': 804.14}"
,,2024-11-18T21:08:22.012942,user_933,222.219.68.36,START,,
,,2024-11-17T19:46:58.012953,user_891,98.48.199.18,,update,"{'item_id': 2380, 'quantity': 3, 'price': 897.57}"
,,2024-11-19T07:06:29.012964,user_386,43.116.136.205,,update,"{'item_id': 3959, 'quantity': 3, 'price': 781.96}"
Image saved,decoded_image_-992803891496441001.jpg,,,,,,
Image saved,decoded_image_-3856151755227704945.jpg,,,,,,
,,2024-11-19T01:30:03.013012,user_446,130.164.178.242,ERROR,,
Image saved,decoded_image_-2274245844464181454.jpg,,,,,,
,,2024-11-18T06:56:55.013027,user_989,41.236.4.15,ERROR,,
,,2024-11-18T00:13:12.013033,user_811,127.151.133.88,,login,"{'item_id': 2963, 'quantity': 3, 'price': 845.59}"
Image saved,decoded_image_-1022362161634616242.jpg,,,,,,
,,2024-11-18T13:15:50.013052,user_467,32.200.40.47,STOP,,
Image saved,decoded_image_5058100520875425174.jpg,,,,,,
Image saved,decoded_image_3567557793992226942.jpg,,,,,,
,,2024-11-17T22:35:36.013108,user_559,245.169.81.7,,logout,"{'item_id': 6702, 'quantity': 5, 'price': 969.06}"
,,2024-11-19T16:30:09.013114,user_680,67.183.199.201,STOP,,
,,2024-11-17T21:48:14.013117,user_526,205.189.10.144,,purchase,"{'item_id': 4763, 'quantity': 2, 'price': 688.46}"
,,2024-11-19T03:59:13.013123,user_611,123.167.137.188,,login,"{'item_id': 2719, 'quantity': 5, 'price': 314.74}"
,,2024-11-18T06:37:56.013128,user_619,103.194.8.117,START,,
,,2024-11-19T14:22:57.013133,user_535,127.157.165.188,,error,"{'item_id': 8630, 'quantity': 3, 'price': 459.48}"
,,2024-11-18T07:02:13.013139,user_455,6.66.179.221,,login,"{'item_id': 1788, 'quantity': 3, 'price': 744.15}"
,,2024-11-18T14:49:34.013146,user_535,223.250.231.34,START,,
,,2024-11-18T16:14:06.013149,user_106,30.168.97.31,ERROR,,
,,2024-11-19T08:58:15.013152,user_142,134.160.91.194,,error,"{'item_id': 1535, 'quantity': 1, 'price': 788.4}"
,,2024-11-17T20:22:40.013158,user_62,9.129.138.157,ERROR,,
,,2024-11-18T18:41:49.013173,user_801,98.112.228.164,,logout,"{'item_id': 5074, 'quantity': 2, 'price': 320.8}"
,,2024-11-18T15:19:48.013178,user_513,101.130.101.220,,purchase,"{'item_id': 8602, 'quantity': 2, 'price': 711.16}"
,,2024-11-18T15:35:35.013184,user_115,99.17.60.140,START,,
,,2024-11-18T16:29:55.013187,user_990,198.59.252.150,STOP,,
,,2024-11-17T21:20:18.013190,user_909,253.208.49.38,,update,"{'item_id': 3724, 'quantity': 1, 'price': 809.19}"
Image saved,decoded_image_529236677646021683.jpg,,,,,,
Image saved,decoded_image_591284405341322086.jpg,,,,,,
,,2024-11-18T15:12:03.013227,user_888,225.136.108.40,ERROR,,
,,2024-11-18T07:12:22.013230,user_158,61.57.172.59,,error,"{'item_id': 7756, 'quantity': 1, 'price': 868.24}"
Image saved,decoded_image_5268679132783772256.jpg,,,,,,
Image saved,decoded_image_3845629958045585698.jpg,,,,,,
,,2024-11-19T01:07:25.013256,user_962,153.250.97.232,,login,"{'item_id': 6601, 'quantity': 3, 'price': 40.77}"
,,2024-11-18T20:40:36.013269,user_691,190.199.214.169,STOP,,
,,2024-11-18T01:14:33.013272,user_673,169.115.241.166,,error,"{'item_id': 4584, 'quantity': 4, 'price': 247.31}"
Image saved,decoded_image_4517241632692440485.jpg,,,,,,
,,2024-11-18T13:15:03.013297,user_583,114.140.69.141,,login,"{'item_id': 8247, 'quantity': 2, 'price': 266.99}"
,,2024-11-18T14:12:15.013309,user_477,90.246.18.47,START,,
,,2024-11-17T23:34:49.013322,user_624,12.154.228.51,STOP,,
,,2024-11-18T02:28:07.013325,user_904,110.222.230.50,,update,"{'item_id': 4606, 'quantity': 2, 'price': 788.31}"
Image saved,decoded_image_5647682219752869220.jpg,,,,,,
Image saved,decoded_image_456320143429474978.jpg,,,,,,
Image saved,decoded_image_-3229975385124244779.jpg,,,,,,
,,2024-11-18T21:46:52.013382,user_42,235.177.21.10,ERROR,,
Image saved,decoded_image_-7776121891592874574.jpg,,,,,,
Image saved,decoded_image_-7235797145911158168.jpg,,,,,,
,,2024-11-18T14:19:31.013403,user_493,187.248.182.131,,error,"{'item_id': 3029, 'quantity': 5, 'price': 832.55}"
,,2024-11-17T19:30:29.013419,user_546,222.14.224.30,,logout,"{'item_id': 1397, 'quantity': 2, 'price': 184.24}"
,,2024-11-18T21:47:07.013424,user_770,255.242.83.40,START,,
,,2024-11-18T22:22:49.013435,user_831,44.232.119.61,STOP,,
,,2024-11-18T10:49:45.013440,user_679,30.234.145.17,STOP,,
,,2024-11-18T00:30:04.013447,user_461,245.104.146.41,,login,"{'item_id': 4151, 'quantity': 3, 'price': 789.94}"
Image saved,decoded_image_-853537509688971162.jpg,,,,,,
,,2024-11-18T10:16:45.013465,user_381,69.32.53.62,ERROR,,
,,2024-11-19T09:21:23.013470,user_633,37.132.250.45,ERROR,,
Image saved,decoded_image_-6487257470487787178.jpg,,,,,,
Image saved,decoded_image_-6942862684735181861.jpg,,,,,,
Image saved,decoded_image_2255627437292219405.jpg,,,,,,
Image saved,decoded_image_-7404575523804684481.jpg,,,,,,
Image saved,decoded_image_2199975960094864629.jpg,,,,,,
Image saved,decoded_image_4692248092001869904.jpg,,,,,,
,,2024-11-18T00:24:39.013552,user_586,149.246.189.17,ERROR,,
,,2024-11-19T16:46:43.013556,user_181,62.184.24.101,START,,
,,2024-11-19T09:51:56.013566,user_296,135.212.88.180,,logout,"{'item_id': 9892, 'quantity': 1, 'price': 490.53}"
Image saved,decoded_image_-5769761233154598317.jpg,,,,,,
Image saved,decoded_image_5886409104285922245.jpg,,,,,,
,,2024-11-18T23:56:32.013599,user_298,101.217.253.11,,update,"{'item_id': 8707, 'quantity': 3, 'price': 851.15}"
,,2024-11-18T08:36:21.013604,user_433,83.171.174.231,STOP,,
,,2024-11-18T15:30:25.013610,user_428,13.171.54.1,,update,"{'item_id': 4089, 'quantity': 3, 'price': 592.71}"
,,2024-11-18T03:18:33.013615,user_258,221.127.133.243,STOP,,
,,2024-11-18T10:37:48.013620,user_392,45.176.120.236,ERROR,,
,,2024-11-19T07:30:44.013629,user_209,98.56.4.79,,update,"{'item_id': 4945, 'quantity': 4, 'price': 157.54}"
,,2024-11-18T12:47:26.013648,user_261,65.76.142.95,,error,"{'item_id': 1667, 'quantity': 1, 'price': 479.48}"
,,2024-11-18T14:53:10.013655,user_579,44.99.60.178,ERROR,,
,,2024-11-19T14:40:24.013658,user_233,7.111.16.220,ERROR,,
Image saved,decoded_image_-1687551624336201048.jpg,,,,,,
,,2024-11-19T06:07:06.013669,user_207,71.143.104.78,,purchase,"{'item_id': 2652, 'quantity': 5, 'price': 357.08}"
Image saved,decoded_image_-8332545429682940620.jpg,,,,,,
,,2024-11-18T20:23:11.013690,user_109,196.59.111.66,ERROR,,
,,2024-11-19T07:02:13.013693,user_99,33.51.248.99,ERROR,,
,,2024-11-18T01:37:55.013712,user_683,74.195.214.79,START,,
,,2024-11-18T06:36:28.013717,user_687,56.32.134.204,,login,"{'item_id': 8437, 'quantity': 3, 'price': 609.3}"
,,2024-11-19T01:59:32.013725,user_446,50.200.244.165,,login,"{'item_id': 8656, 'quantity': 2, 'price': 142.28}"
Image saved,decoded_image_2151119103324249430.jpg,,,,,,
,,2024-11-17T22:39:48.013746,user_893,155.203.227.176,,update,"{'item_id': 7188, 'quantity': 2, 'price': 905.07}"
,,2024-11-18T22:32:37.013754,user_375,193.83.174.40,,purchase,"{'item_id': 7483, 'quantity': 2, 'price': 149.76}"
Image saved,decoded_image_-2816987428020213555.jpg,,,,,,
Image saved,decoded_image_-6767811766284445947.jpg,,,,,,
,,2024-11-17T23:27:32.013776,user_794,204.91.182.77,,update,"{'item_id': 7569, 'quantity': 1, 'price': 354.88}"
Image saved,decoded_image_6798158124834681596.jpg,,,,,,
,,2024-11-18T15:24:55.013788,user_818,135.197.140.243,,purchase,"{'item_id': 8473, 'quantity': 5, 'price': 566.3}"
Image saved,decoded_image_8147561535559624822.jpg,,,,,,
Image saved,decoded_image_-3642577200205886644.jpg,,,,,,
,,2024-11-19T08:23:17.013817,user_875,93.176.123.22,ERROR,,
,,2024-11-17T20:52:16.013828,user_761,171.93.125.255,ERROR,,
,,2024-11-19T06:22:28.013837,user_229,185.191.191.73,,error,"{'item_id': 4917, 'quantity': 3, 'price': 556.48}"
,,2024-11-19T06:53:27.013844,user_125,194.178.44.170,,login,"{'item_id': 6115, 'quantity': 5, 'price': 544.33}"
,,2024-11-17T20:48:55.013850,user_204,126.50.35.60,,logout,"{'item_id': 3656, 'quantity': 2, 'price': 146.05}"
Image saved,decoded_image_1202614700142250742.jpg,,,,,,
Image saved,decoded_image_2953448459230821152.jpg,,,,,,
Image saved,decoded_image_-3877641129804708208.jpg,,,,,,
,,2024-11-18T18:22:17.013893,user_785,199.6.166.170,,purchase,"{'item_id': 2721, 'quantity': 5, 'price': 348.88}"
,,2024-11-17T18:43:44.013898,user_659,141.149.83.177,START,,
Image saved,decoded_image_-4042518417640229111.jpg,,,,,,
,,2024-11-18T09:34:13.013908,user_73,80.161.52.24,STOP,,
,,2024-11-18T10:49:17.013911,user_188,75.18.187.176,ERROR,,
,,2024-11-18T09:29:44.013914,user_955,245.115.41.207,,update,"{'item_id': 5042, 'quantity': 1, 'price': 982.03}"
Image saved,decoded_image_-4489337275943626654.jpg,,,,,,
,,2024-11-18T00:10:51.013930,user_225,27.12.58.114,STOP,,
,,2024-11-17T21:53:57.013933,user_721,138.8.180.200,,login,"{'item_id': 1930, 'quantity': 1, 'price': 887.01}"
Image saved,decoded_image_-4640304870992266031.jpg,,,,,,
,,2024-11-19T15:35:14.013978,user_717,228.29.42.78,,purchase,"{'item_id': 7153, 'quantity': 3, 'price': 339.23}"
Image saved,decoded_image_1928417923694716471.jpg,,,,,,
Image saved,decoded_image_6170985787842539550.jpg,,,,,,
,,2024-11-18T12:13:44.014023,user_653,138.109.63.74,,error,"{'item_id': 5246, 'quantity': 3, 'price': 845.48}"
Image saved,decoded_image_-1935275057518427168.jpg,,,,,,
,,2024-11-18T02:43:42.014059,user_760,14.162.115.72,ERROR,,
Image saved,decoded_image_1478013959576163594.jpg,,,,,,
Image saved,decoded_image_-5766521072955679771.jpg,,,,,,
Image saved,decoded_image_-4056850162499282197.jpg,,,,,,
,,2024-11-18T16:30:10.014104,user_454,129.73.196.208,START,,
,,2024-11-18T06:35:10.014110,user_969,213.76.3.248,,update,"{'item_id': 1887, 'quantity': 3, 'price': 669.06}"
,,2024-11-18T13:36:44.014157,user_640,63.71.224.196,,logout,"{'item_id': 7982, 'quantity': 4, 'price': 862.05}"
,,2024-11-18T17:38:16.014180,user_550,25.105.202.75,,logout,"{'item_id': 7417, 'quantity': 5, 'price': 895.96}"
Image saved,decoded_image_777182215998385954.jpg,,,,,,
,,2024-11-18T07:15:16.014198,user_598,180.175.188.49,,purchase,"{'item_id': 7549, 'quantity': 4, 'price': 756.2}"
Image saved,decoded_image_7481815340075828575.jpg,,,,,,
,,2024-11-19T01:58:49.014214,user_81,81.240.161.119,,update,"{'item_id': 5491, 'quantity': 3, 'price': 654.81}"
,,2024-11-19T00:06:08.014219,user_982,215.184.16.157,STOP,,
,,2024-11-18T05:48:01.014224,user_674,16.84.65.35,,error,"{'item_id': 2635, 'quantity': 1, 'price': 236.34}"
,,2024-11-19T10:42:33.014230,user_910,50.123.20.64,,purchase,"{'item_id': 6634, 'quantity': 5, 'price': 366.35}"
,,2024-11-18T11:06:35.014236,user_407,50.216.38.127,,update,"{'item_id': 9245, 'quantity': 5, 'price': 456.04}"
,,2024-11-18T00:14:34.014252,user_341,35.109.28.52,ERROR,,
,,2024-11-19T10:14:44.014268,user_267,3.51.83.64,,update,"{'item_id': 7091, 'quantity': 3, 'price': 615.87}"
Image saved,decoded_image_-8050467568797602612.jpg,,,,,,
,,2024-11-17T19:24:15.014289,user_314,221.204.146.222,,login,"{'item_id': 4149, 'quantity': 2, 'price': 722.37}"
,,2024-11-18T05:52:01.014295,user_17,62.31.68.146,START,,
,,2024-11-17T20:38:38.014298,user_348,34.80.74.76,STOP,,
Image saved,decoded_image_-2814235905767774259.jpg,,,,,,
,,2024-11-18T19:31:16.014308,user_281,209.221.232.39,,error,"{'item_id': 4718, 'quantity': 1, 'price': 579.77}"
Image saved,decoded_image_5311961114876897880.jpg,,,,,,
,,2024-11-18T00:29:35.014325,user_7,12.95.202.64,ERROR,,
,,2024-11-17T18:21:20.014335,user_106,206.168.168.149,,error,"{'item_id': 2612, 'quantity': 2, 'price': 909.59}"
Image saved,decoded_image_-7738277127018560034.jpg,,,,,,
,,2024-11-19T08:11:50.014360,user_658,95.10.175.78,,login,"{'item_id': 2006, 'quantity': 2, 'price': 234.84}"
Image saved,decoded_image_8828649950112266577.jpg,,,,,,
Image saved,decoded_image_-3558231598521952425.jpg,,,,,,
Image saved,decoded_image_-5156281821109224964.jpg,,,,,,
